2021-10-15,NRTI_L2,synchronized,106.74294862058014,4079,220.39013555555556
2021-10-15,OFFL_L1B,synchronized,5468.794133325107,2048,221.77515916666667
2021-10-15,OFFL_L2,synchronized,1128.1933990223333,3025,268.7367452777778
2021-10-15,Unknown,deleted,0.0,14,0.0
2021-10-16,NRTI_L2,synchronized,5.29502853564918,201,3.9958827777777777
2021-10-16,OFFL_L1B,synchronized,235.9350571371615,88,8.256954861111112
2021-10-16,OFFL_L2,synchronized,46.36961120646447,128,42.07041875
2021-10-17,NRTI_L2,synchronized,0.9257208397611976,91,12.229237222222222
2021-10-17,OFFL_L1B,synchronized,169.8762182611972,65,15.75560888888889
2021-10-17,OFFL_L2,synchronized,38.64009077567607,98,50.9668925
2021-10-18,NRTI_L2,synchronized,8.337100951001048,328,5.829232916666667
2021-10-18,OFFL_L1B,synchronized,493.0135154314339,184,11.96019375
2021-10-18,OFFL_L2,synchronized,108.9815325960517,291,48.585285000000006
2021-10-19,NRTI_L2,synchronized,4.917014609090984,200,1.8792363888888888
2021-10-19,OFFL_L1B,synchronized,300.1934272069484,112,5.621956944444444
2021-10-19,OFFL_L2,synchronized,62.73848738707602,170,39.06837263888889
2021-10-20,NRTI_L2,synchronized,5.3546679094433784,224,1.879395138888889
2021-10-20,OFFL_L1B,synchronized,257.33821783866733,96,5.610463472222223
2021-10-20,OFFL_L2,synchronized,59.951163770630956,161,39.025802222222225
2021-10-21,NRTI_L2,synchronized,4.42395715881139,182,1.8876147222222222
2021-10-21,OFFL_L1B,synchronized,276.97691363003105,103,5.510215555555556
2021-10-21,OFFL_L2,synchronized,55.29926962032914,146,39.22693680555555
2021-10-22,NRTI_L2,synchronized,4.362003757618368,190,1.8959084722222221
2021-10-22,OFFL_L1B,synchronized,266.01636779494584,99,5.736624166666667
2021-10-22,OFFL_L2,synchronized,57.55867938231677,153,39.29548555555555
2021-10-23,NRTI_L2,synchronized,4.906480290926993,200,1.89595625
2021-10-23,OFFL_L1B,synchronized,277.46305056940764,102,5.4680880555555555
