2021-10-15,GRDH,synchronized,698.558784619905,874,606.1642108333334
2021-10-15,GRDM,synchronized,88.65451756119728,436,622.4968140277779
2021-10-15,OCN,synchronized,10.833563736639917,981,617.7739927777777
2021-10-15,RAW,synchronized,1704.3849259782583,1315,607.7336911111112
2021-10-15,SLC,synchronized,3512.353828372434,923,606.9463755555556
2021-10-15,Unknown,deleted,0.0,11,0.0
2021-10-18,GRDH,synchronized,450.1058441651985,568,524.8036681944444
2021-10-18,GRDM,synchronized,69.8407421829179,343,533.4309686111111
2021-10-18,OCN,synchronized,8.11287494841963,717,532.7007122222223
2021-10-18,RAW,synchronized,1164.5238796221092,916,532.6044411111111
2021-10-18,SLC,synchronized,2327.0849115336314,615,531.0768075
2021-10-18,Unknown,deleted,0.0,37,0.0
2021-10-19,GRDH,synchronized,390.71816278621554,488,391.6547734722222
2021-10-19,GRDM,synchronized,46.114834629930556,226,393.3392402777778
2021-10-19,OCN,synchronized,5.644690986722708,515,392.76106944444444
2021-10-19,RAW,synchronized,943.5654383534566,726,391.6355911111111
2021-10-19,SLC,synchronized,1944.474333054386,510,391.6704927777778
2021-10-19,Unknown,deleted,0.0,12,0.0
2021-10-20,GRDH,synchronized,1171.8117432370782,1461,172.70182083333336
2021-10-20,GRDM,synchronized,183.01018369942904,885,171.13091777777777
2021-10-20,OCN,synchronized,20.763294480741024,1814,172.512995
2021-10-20,RAW,synchronized,3002.820645605214,2353,171.18645805555553
2021-10-20,SLC,synchronized,5989.168113302439,1566,172.50837208333337
2021-10-20,Unknown,deleted,0.0,77,0.0
2021-10-21,GRDH,synchronized,85.75230475887656,104,1.4938295833333335
2021-10-21,GRDM,synchronized,8.593956038355827,42,2.1038805555555555
2021-10-21,OCN,synchronized,1.099617836996913,105,1.6243783333333333
2021-10-21,RAW,synchronized,143.78276714403182,111,1.1592625
2021-10-21,SLC,synchronized,414.3294485649094,106,1.8688962500000001
2021-10-22,GRDH,synchronized,68.10388948582113,85,1.474701388888889
2021-10-22,GRDM,synchronized,11.45346892438829,54,1.6201330555555558
2021-10-22,OCN,synchronized,1.2189561761915684,102,1.5533745833333334
2021-10-22,RAW,synchronized,89.88212116900831,74,1.065934861111111
2021-10-22,SLC,synchronized,357.6700113052502,93,1.8112241666666666
2021-10-23,GRDH,synchronized,90.06079525873065,113,1.4754752777777778
2021-10-23,GRDM,synchronized,10.260950496420264,50,2.285441805555555
2021-10-23,OCN,synchronized,1.3598010307177901,135,1.5393355555555557
2021-10-23,RAW,synchronized,133.01096590794623,99,1.0507469444444444
2021-10-23,SLC,synchronized,456.5933923330158,120,1.8964080555555556
2021-10-24,GRDH,synchronized,77.60190326813608,97,1.5031522222222222
2021-10-24,GRDM,synchronized,13.999993530102074,66,1.4016873611111111
2021-10-24,OCN,synchronized,1.5533877545967698,139,1.5811594444444443
2021-10-24,RAW,synchronized,128.0321727655828,104,1.049358611111111
2021-10-24,SLC,synchronized,392.35595023911446,103,1.9008111111111112
2021-10-25,GRDH,synchronized,76.73851995635778,96,1.5966816666666666
2021-10-25,GRDM,synchronized,12.520465714856982,57,1.5955986111111111
2021-10-25,OCN,synchronized,1.3595708841457963,115,1.6473338888888889
2021-10-25,RAW,synchronized,106.45907860342413,86,1.05489375
2021-10-25,SLC,synchronized,387.46664408780634,102,1.9660906944444445
2021-10-26,GRDH,fscanner,272.7253114329651,88,77.74766930555555
2021-10-26,GRDH,synchronized,1689.5116381822154,754,20229.025734027775
2021-10-26,GRDM,fscanner,110.55669972114265,750,75.47157055555556
2021-10-26,GRDM,synchronized,524.8537283465266,3164,20336.507242777778
2021-10-26,OCN,synchronized,1.2617633389309049,108,1.4752680555555555
2021-10-26,OLCI_L1,synchronized,1544.4220921741799,2606,19641.766013611115
2021-10-26,OLCI_L2,synchronized,524.7866872511804,2554,19639.174061944443
2021-10-26,RAW,synchronized,95.47522466257215,80,1.009835277777778
2021-10-26,SLC,synchronized,370.4383063847199,95,1.8403186111111112
2021-10-26,SLSTR_L1,synchronized,1291.02926981356,2496,19628.689477361113
2021-10-26,SLSTR_L2,synchronized,114.27422877307981,1407,19615.29112083333
2021-10-26,SRAL_L1,synchronized,3429.143648089841,3041,19832.07455222222
2021-10-26,SRAL_L2,synchronized,34.08400125708431,1265,19726.44904722222
2021-10-26,Unknown,deleted,0.0,10273,0.0
2021-10-27,GRDH,fscanner,49.456318790093064,14,0.3659726388888889
2021-10-27,GRDH,synchronized,7845.378418555483,3508,14095.042205833332
2021-10-27,GRDM,fscanner,18.786890148185194,120,0.48056263888888884
2021-10-27,GRDM,synchronized,2597.415187687613,15492,14167.01641388889
2021-10-27,OCN,synchronized,1.070071404799819,97,1.628943611111111
2021-10-27,OLCI_L1,synchronized,279.08338972739875,466,19379.587086527776
2021-10-27,OLCI_L2,synchronized,97.0417505223304,457,19381.733483333333
2021-10-27,RAW,synchronized,103.70288316067308,83,1.1148491666666667
2021-10-27,SLC,synchronized,393.97273074742407,101,1.8896166666666667
2021-10-27,SLSTR_L1,synchronized,239.59817481506616,462,19383.142824583334
2021-10-27,SLSTR_L2,synchronized,19.401158470660448,270,19367.6073875
2021-10-27,SRAL_L1,synchronized,630.92956671305,528,19449.285373888888
2021-10-27,SRAL_L2,synchronized,6.014523482881486,233,19410.292203611112
2021-10-27,Unknown,deleted,0.0,10317,0.0
2021-10-28,GRDH,fscanner,4043.155047558248,4751,35597.272330555556
2021-10-28,GRDH,synchronized,10351.226961157285,3562,3431.904978472222
2021-10-28,GRDM,fscanner,667.6064350558445,3047,35413.55504194444
2021-10-28,GRDM,synchronized,3139.5547256516293,17309,4367.424278611112
2021-10-28,OCN,fscanner,5.609850967302918,821,35121.12877611111
2021-10-28,OCN,synchronized,1.3880517315119505,130,2.9171793055555555
2021-10-28,RAW,fscanner,5119.350328664295,4006,35317.31436236111
2021-10-28,RAW,synchronized,119.49365787114948,92,3.499041527777778
2021-10-28,SLC,fscanner,10702.669974760152,2717,35284.51325694444
2021-10-28,SLC,synchronized,476.8959898138419,125,3.6734605555555557
2021-10-28,Unknown,deleted,0.0,11918,0.0
2021-10-29,GRDH,fscanner,6116.907248312607,7235,35335.58283777778
2021-10-29,GRDH,synchronized,76.2941741142422,95,1.5064502777777777
2021-10-29,GRDM,fscanner,1079.0733450520784,4915,35261.54005694445
2021-10-29,GRDM,synchronized,9.998545903712511,48,1.4580344444444444
2021-10-29,OCN,fscanner,10.671789876185358,1558,35157.84085472222
2021-10-29,OCN,synchronized,1.2376632671803236,113,1.5579794444444444
2021-10-29,RAW,fscanner,9024.995634028688,7080,35303.29586111111
2021-10-29,RAW,synchronized,97.04742686171085,78,0.9917773611111111
2021-10-29,SLC,fscanner,19598.524414790794,4975,35330.81083083333
2021-10-29,SLC,synchronized,391.8778338516131,102,2.032642222222222
2021-10-30,GRDH,fscanner,35.26652558334172,11,0.47121694444444445
2021-10-30,GRDH,synchronized,68.52212195470929,87,1.489349722222222
